"","SITE","SOIL","TIME","HOST","TISSUE","TEMP","MEDIA","IR"
"MSHM5354","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","23","PDA",1
"MSHM5355","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","23","PDA",1
"MSHM5356","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","23","PDA",1
"MSHM5357","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","23","PDA",1
"MSHM5358","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","23","PDA",1
"MSHM5359","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","30","PDA",2
"MSHM5360","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","30","PDA",2
"MSHM5361","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","30","PDA",4
"MSHM5362","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","30","PDA",2
"MSHM5363","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","30","PDA",2
"MSHM5364","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","30","PDA",2
"MSHM5365","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","23","PDA+Plant extract",0
"MSHM5366","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","23","PDA+Plant extract",3
"MSHM5367","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","23","PDA+Plant extract",0
"MSHM5368","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","23","PDA+Plant extract",0
"MSHM5369","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","23","PDA+Plant extract",2
"MSHM5370","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","23","PDA+Plant extract",2
"MSHM5371","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","30","PDA+Plant extract",2
"MSHM5372","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","30","PDA+Plant extract",5
"MSHM5373","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","30","PDA+Plant extract",2
"MSHM5374","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","30","PDA+Plant extract",2
"MSHM5375","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","30","PDA+Plant extract",2
"MSHM5376","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","30","PDA+Plant extract",7
"MSHM5377","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Leaf","23","PDA",1
"MSHM5378","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Leaf","23","PDA",3
"MSHM5379","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Leaf","23","PDA",1
"MSHM5380","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Leaf","30","PDA",1
"MSHM5381","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Leaf","30","PDA",4
"MSHM5382","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Leaf","30","PDA",1
"MSHM5383","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Leaf","23","PDA+Plant extract",5
"MSHM5384","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Leaf","23","PDA+Plant extract",5
"MSHM5385","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Leaf","23","PDA+Plant extract",5
"MSHM5386","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Leaf","30","PDA+Plant extract",5
"MSHM5387","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Leaf","30","PDA+Plant extract",6
"MSHM5388","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Leaf","30","PDA+Plant extract",7
"MSHM5389","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Branch","23","PDA",0
"MSHM5390","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Branch","23","PDA",0
"MSHM5391","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Branch","23","PDA",0
"MSHM5392","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Branch","30","PDA",0
"MSHM5393","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Branch","30","PDA",0
"MSHM5394","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Branch","30","PDA",0
"MSHM5395","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Branch","23","PDA+Plant extract",0
"MSHM5396","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Branch","23","PDA+Plant extract",0
"MSHM5397","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Branch","23","PDA+Plant extract",0
"MSHM5398","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Branch","30","PDA+Plant extract",0
"MSHM5399","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Branch","30","PDA+Plant extract",0
"MSHM5400","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Branch","30","PDA+Plant extract",0
"MSHM5401","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","23","PDA",1
"MSHM5402","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","23","PDA",1
"MSHM5403","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","23","PDA",2
"MSHM5404","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","23","PDA",1
"MSHM5405","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","23","PDA",0
"MSHM5406","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","23","PDA",1
"MSHM5407","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","30","PDA",2
"MSHM5408","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","30","PDA",3
"MSHM5409","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","30","PDA",6
"MSHM5410","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","30","PDA",4
"MSHM5411","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","30","PDA",3
"MSHM5412","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","30","PDA",4
"MSHM5413","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","23","PDA+Plant extract",0
"MSHM5414","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","23","PDA+Plant extract",2
"MSHM5415","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","23","PDA+Plant extract",2
"MSHM5416","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","23","PDA+Plant extract",1
"MSHM5417","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","23","PDA+Plant extract",0
"MSHM5418","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","23","PDA+Plant extract",0
"MSHM5419","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","30","PDA+Plant extract",4
"MSHM5420","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","30","PDA+Plant extract",5
"MSHM5421","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","30","PDA+Plant extract",5
"MSHM5422","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","30","PDA+Plant extract",4
"MSHM5423","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","30","PDA+Plant extract",3
"MSHM5424","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","30","PDA+Plant extract",5
"MSHM5425","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Leaf","23","PDA",1
"MSHM5426","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Leaf","23","PDA",2
"MSHM5427","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Leaf","23","PDA",1
"MSHM5428","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Leaf","30","PDA",1
"MSHM5429","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Leaf","30","PDA",1
"MSHM5430","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Leaf","30","PDA",1
"MSHM5431","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Leaf","23","PDA+Plant extract",4
"MSHM5432","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Leaf","23","PDA+Plant extract",4
"MSHM5433","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Leaf","23","PDA+Plant extract",4
"MSHM5434","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Leaf","30","PDA+Plant extract",5
"MSHM5435","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Leaf","30","PDA+Plant extract",6
"MSHM5436","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Leaf","30","PDA+Plant extract",9
"MSHM5437","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Branch","23","PDA",0
"MSHM5438","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Branch","23","PDA",0
"MSHM5439","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Branch","23","PDA",0
"MSHM5440","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Branch","30","PDA",0
"MSHM5441","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Branch","30","PDA",0
"MSHM5442","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Branch","30","PDA",0
"MSHM5443","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Branch","23","PDA+Plant extract",0
"MSHM5444","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Branch","23","PDA+Plant extract",0
"MSHM5445","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Branch","23","PDA+Plant extract",0
"MSHM5446","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Branch","30","PDA+Plant extract",0
"MSHM5447","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Branch","30","PDA+Plant extract",0
"MSHM5448","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Branch","30","PDA+Plant extract",0
"MSHM5449","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","23","PDA",1
"MSHM5450","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","23","PDA",0
"MSHM5451","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","23","PDA",1
"MSHM5452","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","23","PDA",2
"MSHM5453","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","23","PDA",1
"MSHM5454","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","23","PDA",0
"MSHM5455","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","30","PDA",2
"MSHM5456","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","30","PDA",3
"MSHM5457","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","30","PDA",2
"MSHM5458","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","30","PDA",5
"MSHM5459","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","30","PDA",2
"MSHM5460","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","30","PDA",5
"MSHM5461","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","23","PDA+Plant extract",2
"MSHM5462","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","23","PDA+Plant extract",2
"MSHM5463","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","23","PDA+Plant extract",0
"MSHM5464","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","23","PDA+Plant extract",0
"MSHM5465","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","23","PDA+Plant extract",1
"MSHM5466","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","23","PDA+Plant extract",2
"MSHM5467","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","30","PDA+Plant extract",2
"MSHM5468","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","30","PDA+Plant extract",4
"MSHM5469","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","30","PDA+Plant extract",3
"MSHM5470","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","30","PDA+Plant extract",6
"MSHM5471","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","30","PDA+Plant extract",4
"MSHM5472","Garmsar","Arid soil","Summer","Eucalyptus camaldulensis","Root","30","PDA+Plant extract",4
"MSHM5473","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Leaf","23","PDA",0
"MSHM5474","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Leaf","23","PDA",0
"MSHM5475","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Leaf","23","PDA",0
"MSHM5476","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Leaf","30","PDA",0
"MSHM5477","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Leaf","30","PDA",0
"MSHM5478","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Leaf","30","PDA",0
"MSHM5479","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Leaf","23","PDA+Plant extract",0
"MSHM5480","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Leaf","23","PDA+Plant extract",0
"MSHM5481","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Leaf","23","PDA+Plant extract",0
"MSHM5482","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Leaf","30","PDA+Plant extract",0
"MSHM5483","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Leaf","30","PDA+Plant extract",0
"MSHM5484","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Leaf","30","PDA+Plant extract",0
"MSHM5485","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Branch","23","PDA",0
"MSHM5486","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Branch","23","PDA",0
"MSHM5487","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Branch","23","PDA",0
"MSHM5488","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Branch","30","PDA",0
"MSHM5489","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Branch","30","PDA",0
"MSHM5490","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Branch","30","PDA",0
"MSHM5491","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Branch","23","PDA+Plant extract",0
"MSHM5492","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Branch","23","PDA+Plant extract",0
"MSHM5493","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Branch","23","PDA+Plant extract",0
"MSHM5494","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Branch","30","PDA+Plant extract",0
"MSHM5495","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Branch","30","PDA+Plant extract",0
"MSHM5496","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Branch","30","PDA+Plant extract",0
"MSHM5497","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Root","23","PDA",1
"MSHM5498","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Root","23","PDA",0
"MSHM5499","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Root","23","PDA",2
"MSHM5500","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Root","23","PDA",3
"MSHM5501","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Root","23","PDA",0
"MSHM5502","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Root","23","PDA",6
"MSHM5503","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Root","30","PDA",4
"MSHM5504","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Root","30","PDA",2
"MSHM5505","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Root","30","PDA",0
"MSHM5506","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Root","30","PDA",5
"MSHM5507","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Root","30","PDA",0
"MSHM5508","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Root","30","PDA",0
"MSHM5509","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Root","23","PDA+Plant extract",0
"MSHM5510","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Root","23","PDA+Plant extract",2
"MSHM5511","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Root","23","PDA+Plant extract",2
"MSHM5512","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Root","23","PDA+Plant extract",2
"MSHM5513","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Root","23","PDA+Plant extract",6
"MSHM5514","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Root","23","PDA+Plant extract",0
"MSHM5515","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Root","30","PDA+Plant extract",2
"MSHM5516","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Root","30","PDA+Plant extract",2
"MSHM5517","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Root","30","PDA+Plant extract",2
"MSHM5518","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Root","30","PDA+Plant extract",5
"MSHM5519","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Root","30","PDA+Plant extract",4
"MSHM5520","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Root","30","PDA+Plant extract",3
"MSHM5521","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Leaf","23","PDA",0
"MSHM5522","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Leaf","23","PDA",0
"MSHM5523","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Leaf","23","PDA",0
"MSHM5524","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Leaf","30","PDA",0
"MSHM5525","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Leaf","30","PDA",0
"MSHM5526","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Leaf","30","PDA",0
"MSHM5527","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Leaf","23","PDA+Plant extract",0
"MSHM5528","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Leaf","23","PDA+Plant extract",0
"MSHM5529","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Leaf","23","PDA+Plant extract",0
"MSHM5530","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Leaf","30","PDA+Plant extract",0
"MSHM5531","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Leaf","30","PDA+Plant extract",0
"MSHM5532","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Leaf","30","PDA+Plant extract",0
"MSHM5533","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Branch","23","PDA",0
"MSHM5534","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Branch","23","PDA",0
"MSHM5535","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Branch","23","PDA",0
"MSHM5536","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Branch","30","PDA",0
"MSHM5537","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Branch","30","PDA",0
"MSHM5538","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Branch","30","PDA",0
"MSHM5539","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Branch","23","PDA+Plant extract",0
"MSHM5540","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Branch","23","PDA+Plant extract",0
"MSHM5541","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Branch","23","PDA+Plant extract",0
"MSHM5542","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Branch","30","PDA+Plant extract",0
"MSHM5543","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Branch","30","PDA+Plant extract",0
"MSHM5544","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Branch","30","PDA+Plant extract",0
"MSHM5545","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Root","23","PDA",4
"MSHM5546","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Root","23","PDA",1
"MSHM5547","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Root","23","PDA",0
"MSHM5548","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Root","23","PDA",0
"MSHM5549","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Root","23","PDA",0
"MSHM5550","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Root","23","PDA",7
"MSHM5551","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Root","30","PDA",1
"MSHM5552","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Root","30","PDA",5
"MSHM5553","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Root","30","PDA",0
"MSHM5554","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Root","30","PDA",0
"MSHM5555","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Root","30","PDA",2
"MSHM5556","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Root","30","PDA",1
"MSHM5557","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Root","23","PDA+Plant extract",0
"MSHM5558","Haj Ali Gholi Lake","Saline Soil","Summer","Gagea sp.","Root","23","PDA+Plant extract",0
