Sample ID ,Eurotiales,Diaporthales,Ophiostomatales,Boletales ,Amphisphaeriales,Saccharomycetales,Hypocreales,Pleosporales,Xylariales,Sordariales,Unknown
MSHM111214,0,0,0,0,0,0,0,0,0,0,0
MSHM111215,0,0,0,0,0,0,0,0,0,0,0
MSHM111216,0,0,0,0,0,0,0,0,0,0,0
MSHM111217,0,0,0,0,0,0,0,0,0,0,0
MSHM111218,0,0,0,0,0,0,0,0,0,0,0
MSHM111219,0,0,0,0,0,0,0,0,0,0,0
MSHM111220,0,0,0,0,0,0,0,0,0,0,0
MSHM111221,0,0,0,0,0,0,0,0,0,0,0
MSHM111222,0,0,0,0,0,0,0,0,0,0,0
MSHM111223,0,0,0,0,0,0,0,0,0,0,0
MSHM111224,0,0,0,0,0,0,0,0,0,0,0
MSHM111225,0,0,0,0,0,0,0,0,0,0,0
MSHM111226,0,0,0,0,0,0,0,0,0,0,0
MSHM111227,0,0,0,0,0,0,0,0,0,0,0
MSHM111228,0,0,0,0,0,0,0,0,0,0,0
MSHM111229,0,0,0,0,0,0,0,0,0,0,0
MSHM111230,0,0,0,0,0,0,0,0,0,0,0
MSHM111231,0,0,0,0,0,0,0,0,0,0,0
MSHM111232,0,0,0,0,0,0,0,0,0,0,0
MSHM111233,0,0,0,0,0,0,0,0,0,0,0
MSHM111234,0,0,0,0,0,0,0,0,0,0,0
MSHM111235,0,0,0,0,0,0,0,0,0,0,0
MSHM111236,0,0,0,0,0,0,0,0,0,0,0
MSHM111237,0,0,0,0,0,0,0,0,0,0,0
MSHM111238,0,0,0,0,0,0,0,0,0,0,0
MSHM111239,0,0,0,0,0,0,0,0,0,0,0
MSHM111240,0,0,0,0,0,0,0,0,0,0,0
MSHM111241,0,0,0,0,0,0,0,0,0,0,0
MSHM111242,0,0,0,0,0,0,0,0,0,0,0
MSHM111243,0,0,0,0,0,0,0,0,0,0,0
MSHM111244,0,0,0,0,0,0,0,0,0,0,0
MSHM111245,0,0,0,0,0,0,0,0,0,0,0
MSHM111246,0,0,0,0,0,0,0,0,0,0,0
MSHM111247,0,0,0,0,0,0,0,0,0,0,0
MSHM111248,0,0,0,0,0,0,0,0,0,0,0
MSHM111249,0,0,0,0,0,0,0,0,0,0,0
MSHM111250,0,0,0,0,0,0,0,0,0,0,0
MSHM111251,0,0,0,0,0,0,0,0,0,0,0
MSHM111252,0,0,0,0,0,0,0,0,0,0,0
MSHM111253,0,0,0,0,0,0,0,0,0,0,0
MSHM111254,0,0,0,0,0,0,0,0,0,0,0
MSHM111255,0,0,0,0,0,0,0,0,0,0,0
MSHM111256,0,0,0,0,0,0,0,0,0,0,0
MSHM111257,0,0,0,0,0,0,0,0,0,0,0
MSHM111258,0,0,0,0,0,0,0,0,0,0,0
MSHM111259,0,0,0,0,0,0,0,0,0,0,0
MSHM111260,0,0,0,0,0,0,0,0,0,0,0
MSHM111261,0,0,0,0,0,0,0,0,0,0,0
MSHM111262,0,0,0,0,0,0,0,0,0,0,0
MSHM111263,0,0,0,0,0,0,0,0,0,0,0
MSHM111264,0,0,0,0,0,0,0,0,0,0,0
MSHM111265,0,0,0,0,0,0,0,0,0,0,0
MSHM111266,0,0,0,0,0,0,0,0,0,0,0
MSHM111267,0,0,0,0,0,0,0,0,0,0,0
MSHM111268,0,0,0,0,0,0,0,0,0,0,0
MSHM111269,0,0,0,0,0,0,0,0,0,0,0
MSHM111270,0,0,0,0,0,0,0,0,0,0,0
MSHM111271,0,0,0,0,0,0,0,0,0,0,0
MSHM111272,0,0,0,0,0,0,0,0,0,0,0
MSHM111273,0,0,0,0,0,0,0,0,0,0,0
MSHM111274,0,0,0,0,0,0,0,0,0,0,0
MSHM111275,0,0,0,0,0,0,0,0,0,0,0
MSHM111276,0,0,0,0,0,0,0,0,0,0,0
MSHM111277,0,0,0,0,0,0,0,0,0,0,0
MSHM111278,0,0,0,0,0,0,0,0,0,0,0
MSHM111279,0,0,0,0,0,0,0,0,0,0,0
MSHM111280,0,0,0,0,0,0,0,0,0,0,0
MSHM111281,0,0,0,0,0,0,0,0,0,0,0
MSHM111282,0,0,0,0,0,0,0,0,0,0,0
MSHM111283,0,0,0,0,0,0,0,0,0,0,0
MSHM111284,0,0,0,0,0,0,0,0,0,0,0
MSHM111285,0,0,0,0,0,0,0,0,0,0,0
MSHM111286,0,0,0,0,0,0,0,0,0,0,0
MSHM111287,0,0,0,0,0,0,0,0,0,0,0
MSHM111288,0,0,0,0,0,0,0,0,0,0,0
MSHM111289,0,0,0,0,0,0,0,0,0,0,0
MSHM111290,0,0,0,0,0,0,0,0,0,0,0
MSHM111291,0,0,0,0,0,0,0,0,0,0,0
MSHM111292,0,0,0,0,0,0,0,0,0,0,0
MSHM111293,0,0,0,0,0,0,0,0,0,0,0
MSHM111294,0,0,0,0,0,0,0,0,0,0,0
MSHM111295,0,0,0,0,0,0,0,0,0,0,0
MSHM111296,0,0,0,0,0,0,0,0,0,0,0
MSHM111297,0,0,0,0,0,0,0,0,0,0,0
MSHM111298,0,0,0,0,0,0,0,0,0,0,0
MSHM111299,0,0,0,0,0,0,0,0,0,0,0
MSHM111300,0,0,0,0,0,0,0,0,0,0,0
MSHM111301,0,0,0,0,0,0,0,0,0,0,0
MSHM111302,0,0,0,0,0,0,0,0,0,0,0
MSHM111303,0,0,0,0,0,0,0,0,0,0,0
MSHM111304,0,0,0,0,0,0,0,0,0,0,0
MSHM111305,0,0,0,0,0,0,0,0,0,0,0
MSHM111306,0,0,0,0,0,0,0,0,0,0,0
MSHM111307,0,0,0,0,0,0,0,0,0,0,0
MSHM111308,0,0,0,0,0,0,0,0,0,0,0
MSHM111309,0,0,0,0,0,0,0,0,0,0,0
MSHM111310,0,0,0,0,0,0,0,0,0,0,0
MSHM111311,0,0,0,0,0,0,0,0,0,0,0
MSHM111312,0,0,0,0,0,0,0,0,0,0,0
MSHM111313,0,0,0,0,0,0,0,0,0,0,0
MSHM111314,0,0,0,0,0,0,0,0,0,0,0
MSHM111315,0,0,0,0,0,0,0,0,0,0,0
MSHM111316,0,0,0,0,0,0,0,0,0,0,0
MSHM111317,0,0,0,0,0,0,0,0,0,0,0
MSHM111318,0,0,0,0,0,0,0,0,0,0,0
MSHM111319,0,0,0,0,0,0,0,0,0,0,0
MSHM111320,0,0,0,0,0,0,0,0,0,0,0
MSHM111321,0,0,0,0,0,0,0,0,0,0,0
MSHM111322,0,0,0,0,0,0,0,0,0,0,0
MSHM111323,0,0,0,0,0,0,0,0,0,0,0
MSHM111324,0,0,0,0,0,0,0,0,0,0,0
MSHM111325,0,0,0,0,0,0,0,0,0,0,0
MSHM111326,0,0,0,0,0,0,0,0,0,0,0
MSHM111327,0,0,0,0,0,0,0,0,0,0,0
MSHM111328,0,0,0,0,0,0,0,0,0,0,0
MSHM111329,0,0,0,0,0,0,0,0,0,0,0
MSHM111330,0,0,0,0,0,0,0,0,0,0,0
MSHM111331,0,0,0,0,0,0,0,0,0,0,0
MSHM111332,0,0,0,0,0,0,0,0,0,0,0
MSHM111333,0,0,0,0,0,0,0,0,0,0,0
MSHM111334,0,0,0,0,0,0,0,0,0,0,0
MSHM111335,0,0,0,0,0,0,0,0,0,0,0
MSHM111336,0,0,0,0,0,0,0,0,0,0,0
MSHM111337,0,0,0,0,0,0,0,0,0,0,0
MSHM111338,0,0,0,0,0,0,0,0,0,0,0
MSHM111339,0,0,0,0,0,0,0,0,0,0,0
MSHM111340,0,0,0,0,0,0,0,0,0,0,0
MSHM111341,0,0,0,0,0,0,0,0,0,0,0
MSHM111342,0,0,0,0,0,0,0,0,0,0,0
MSHM111343,0,0,0,0,0,0,0,0,0,0,0
MSHM111344,0,0,0,0,0,0,0,0,0,0,0
MSHM111345,0,0,0,0,0,0,0,0,0,0,0
MSHM111346,0,0,0,0,0,0,0,0,0,0,0
MSHM111347,0,0,0,0,0,0,0,0,0,0,0
MSHM111348,0,0,0,0,0,0,0,0,0,0,0
MSHM111349,0,0,0,0,0,0,0,0,0,0,0
MSHM111350,0,0,0,0,0,0,0,0,0,0,0
MSHM111351,0,0,0,0,0,0,0,0,0,0,0
MSHM111352,0,0,0,0,0,0,0,0,0,0,0
MSHM111353,0,0,0,0,0,0,0,0,0,0,0
MSHM111354,0,0,0,0,0,0,0,0,0,0,0
MSHM111355,0,0,0,0,0,0,0,0,0,0,0
MSHM111356,0,0,0,0,0,0,0,0,0,0,0
MSHM111357,0,0,0,0,0,0,0,0,0,0,0
MSHM111358,0,0,0,0,0,0,0,0,0,0,0
MSHM111359,0,0,0,0,0,0,0,0,0,0,0
MSHM111360,0,0,0,0,0,0,0,0,0,0,0
MSHM111361,0,0,0,0,0,0,0,0,0,0,0
MSHM111362,0,0,0,0,0,0,0,0,0,0,0
MSHM111363,0,0,0,0,0,0,0,0,0,0,0
MSHM111364,0,0,0,0,0,0,0,0,0,0,0
MSHM111365,0,0,0,0,0,0,0,0,0,0,0
MSHM111366,0,0,0,0,0,0,0,0,0,0,0
MSHM111367,0,0,0,0,0,0,0,0,0,0,0
MSHM111368,0,0,0,0,0,0,0,0,0,0,0
MSHM111369,0,0,0,0,0,0,0,0,0,0,0
MSHM111370,0,0,0,0,0,0,0,0,0,0,0
MSHM111371,0,0,0,0,0,0,0,0,0,0,0
MSHM111372,0,0,0,0,0,0,0,0,0,0,0
MSHM111373,0,0,0,0,0,0,0,0,0,0,0
MSHM111374,0,0,0,0,0,0,0,0,0,0,0
MSHM111375,0,0,0,0,0,0,0,0,0,0,0
MSHM111376,0,0,0,0,0,0,0,0,0,0,0
MSHM111377,0,0,0,0,0,0,0,0,0,0,0
MSHM111378,0,0,0,0,0,0,0,0,0,0,0
MSHM111379,0,0,0,0,0,0,0,0,0,0,0
MSHM111380,0,0,0,0,0,0,0,0,0,0,0
MSHM111381,0,0,0,0,0,0,0,0,0,0,0
MSHM111382,0,0,0,0,0,0,0,0,0,0,0
MSHM111383,0,0,0,0,0,0,0,0,0,0,0
MSHM111384,0,0,0,0,0,0,0,0,0,0,0
MSHM111385,0,0,0,0,0,0,0,0,0,0,0
MSHM111386,0,0,0,0,0,0,0,0,0,0,0
MSHM111387,0,0,0,0,0,0,0,0,0,0,0
MSHM111388,0,0,0,0,0,0,0,0,0,0,0
MSHM111389,0,0,0,0,0,0,0,0,0,0,0
MSHM111390,0,0,0,0,0,0,0,0,0,0,0
MSHM111391,0,0,0,0,0,0,0,0,0,0,0
MSHM111392,0,0,0,0,0,0,0,0,0,0,0
MSHM111393,0,0,0,0,0,0,0,0,0,0,0
MSHM111394,0,0,0,0,0,0,0,0,0,0,0
MSHM111395,0,0,0,0,0,0,0,0,0,0,0
MSHM111396,0,0,0,0,0,0,0,0,0,0,0
MSHM111397,0,0,0,0,0,0,0,0,0,0,0
MSHM111398,0,0,0,0,0,0,0,0,0,0,0
MSHM111399,0,0,0,0,0,0,0,0,0,0,0
MSHM111400,0,0,0,0,0,0,0,0,0,0,0
MSHM111401,0,0,0,0,0,0,0,0,0,0,0
MSHM111402,0,0,0,0,0,0,0,0,0,0,0
MSHM111403,0,0,0,0,0,0,0,0,0,0,0
MSHM111404,0,0,0,0,0,0,0,0,0,0,0
MSHM111405,0,0,0,0,0,0,0,0,0,0,0
MSHM111406,0,0,0,0,0,0,0,0,0,0,0
MSHM111407,0,0,0,0,0,0,0,0,0,0,0
MSHM111408,0,0,0,0,0,0,0,0,0,0,0
MSHM111409,0,0,0,0,0,0,0,0,0,0,0
MSHM111410,0,0,0,0,0,0,0,0,0,0,0
MSHM111411,0,0,0,0,0,0,0,0,0,0,0
MSHM111412,0,0,0,0,0,0,0,0,0,0,0
MSHM111413,0,0,0,0,0,0,0,0,0,0,0
MSHM111414,0,0,0,0,0,0,0,0,0,0,0
MSHM111415,0,0,0,0,0,0,0,0,0,0,0
MSHM111416,0,0,0,0,0,0,0,0,0,0,0
MSHM111417,0,0,0,0,0,0,0,0,0,0,0
MSHM111418,0,0,0,0,0,0,0,0,0,0,0
MSHM111419,0,0,0,0,0,0,0,0,0,0,0
MSHM111420,0,0,0,0,0,0,0,0,0,0,0
MSHM111421,0,0,0,0,0,0,0,0,0,0,0
MSHM111422,0,0,0,0,0,0,0,0,0,0,0
MSHM111423,0,0,0,0,0,0,0,0,0,0,0
MSHM111424,0,0,0,0,0,0,0,0,0,0,0
MSHM111425,0,0,0,0,0,0,0,0,0,0,0
MSHM111426,0,0,0,0,0,0,0,0,0,0,0
MSHM111427,0,0,0,0,0,0,0,0,0,0,0
MSHM111428,0,0,0,0,0,0,0,0,0,0,0
MSHM111429,0,0,0,0,0,0,0,0,0,0,0
MSHM111430,0,0,0,0,0,0,0,0,0,0,0
MSHM111431,0,0,0,0,0,0,0,0,0,0,0
MSHM111432,0,0,0,0,0,0,0,0,0,0,0
MSHM111433,0,0,0,0,0,0,0,0,0,0,0
MSHM111434,0,0,0,0,0,0,0,0,0,0,0
MSHM111435,0,0,0,0,0,0,0,0,0,0,0
MSHM111436,0,0,0,0,0,0,0,0,0,0,0
MSHM111437,0,0,0,0,0,0,0,0,0,0,0
MSHM111438,0,0,0,0,0,0,0,0,0,0,0
MSHM111439,0,0,0,0,0,0,0,0,0,0,0
MSHM111440,0,0,0,0,0,0,0,0,0,0,0
MSHM111441,0,0,0,0,0,0,0,0,0,0,0
MSHM111442,0,0,0,0,0,0,0,0,0,0,0
MSHM111443,0,0,0,0,0,0,0,0,0,0,0
MSHM111444,0,0,0,0,0,0,0,0,0,0,0
MSHM111445,0,0,0,0,0,0,0,0,0,0,0
MSHM111446,0,0,0,0,0,0,0,0,0,0,0
MSHM111447,0,0,0,0,0,0,0,0,0,0,0
MSHM111448,0,0,0,0,0,0,0,0,0,0,0
MSHM111449,0,0,0,0,0,0,0,0,0,0,0
MSHM111450,0,0,0,0,0,0,0,0,0,0,0
MSHM111451,0,0,0,0,0,0,0,0,0,0,0
MSHM111452,0,0,0,0,0,0,0,0,0,0,0
MSHM111453,0,0,0,0,0,0,0,0,0,0,0
MSHM111454,0,0,0,0,0,0,0,0,0,0,0
MSHM111455,0,0,0,0,0,0,0,0,0,0,0
MSHM111456,0,0,0,0,0,0,0,0,0,0,0
MSHM111457,0,0,0,0,0,0,0,0,0,0,0
MSHM111458,0,0,0,0,0,0,0,0,0,0,0
MSHM111459,0,0,0,0,0,0,0,0,0,0,0
MSHM111460,0,0,0,0,0,0,0,0,0,0,0
MSHM111461,0,0,0,0,0,0,0,0,0,0,0
MSHM111462,0,0,0,0,0,0,0,0,0,0,0
MSHM111463,0,0,0,0,0,0,0,0,0,0,0
MSHM111464,0,0,0,0,0,0,0,0,0,0,0
MSHM111465,0,0,0,0,0,0,0,0,0,0,0
MSHM111466,0,0,0,0,0,0,0,0,0,0,0
MSHM111467,0,0,0,0,0,0,0,0,0,0,0
MSHM111468,0,0,0,0,0,0,0,0,0,0,0
MSHM111469,0,0,0,0,0,0,0,0,0,0,0
MSHM111470,0,0,0,0,0,0,0,0,0,0,0
MSHM111471,0,0,0,0,0,0,0,0,0,0,0
MSHM111472,0,0,0,0,0,0,0,0,0,0,0
MSHM111473,0,0,0,0,0,0,0,0,0,0,0
MSHM111474,0,0,0,0,0,0,0,0,0,0,0
MSHM111475,0,0,0,0,0,0,0,0,0,0,0
MSHM111476,0,0,0,0,0,0,0,0,0,0,0
MSHM111477,0,0,0,0,0,0,0,0,0,0,0
MSHM111478,0,0,0,0,0,0,0,0,0,0,0
MSHM111479,0,0,0,0,0,0,0,0,0,0,0
MSHM111480,0,0,0,0,0,0,0,0,0,0,0
MSHM111481,0,0,0,0,0,0,0,0,0,0,0
MSHM111482,0,0,0,0,0,0,0,0,0,0,0
MSHM111483,0,0,0,0,0,0,0,0,0,0,0
MSHM111484,0,0,0,0,0,0,0,0,0,0,0
MSHM111485,0,0,0,0,0,0,0,0,0,0,0
MSHM111486,0,0,0,0,0,0,0,0,0,0,0
MSHM111487,0,0,0,0,0,0,0,0,0,0,0
MSHM111488,0,0,0,0,0,0,0,0,0,0,0
MSHM111489,0,0,0,0,0,0,0,0,0,0,0
MSHM111490,0,0,0,0,0,0,0,0,0,0,0
MSHM111491,0,0,0,0,0,0,0,0,0,0,0
MSHM111492,0,0,0,0,0,0,0,0,0,0,0
MSHM111493,0,0,0,0,0,0,0,0,0,0,0
MSHM111494,0,0,0,0,0,0,0,0,0,0,0
MSHM111495,0,0,0,0,0,0,0,0,0,0,0
MSHM111496,0,0,0,0,0,0,0,0,0,0,0
MSHM111497,0,0,0,0,0,0,0,0,0,0,0
MSHM111498,0,0,0,0,0,0,0,0,0,0,0
MSHM111499,0,0,0,0,0,0,0,0,0,0,0
MSHM111500,0,0,0,0,0,0,0,0,0,0,0
MSHM111501,0,0,0,0,0,0,0,0,0,0,0
MSHM111502,0,0,0,0,0,0,0,0,0,0,0
MSHM111503,0,0,0,0,0,0,0,0,0,0,0
MSHM111504,0,0,0,0,0,0,0,0,0,0,0
MSHM111505,0,0,0,0,0,0,0,0,0,0,0
MSHM111506,0,0,0,0,0,0,0,0,0,0,0
MSHM111507,0,0,0,0,0,0,0,0,0,0,0
MSHM111508,0,0,0,0,0,0,0,0,0,0,0
MSHM111509,0,0,0,0,0,0,0,0,0,0,0
MSHM111510,0,0,0,0,0,0,0,0,0,0,0
MSHM111511,0,0,0,0,0,0,0,0,0,0,0
MSHM111512,0,0,0,0,0,0,0,0,0,0,0
MSHM111513,0,0,0,0,0,0,0,0,0,0,0
MSHM111514,0,0,0,0,0,0,0,0,0,0,0
MSHM111515,0,0,0,0,0,0,0,0,0,0,0
MSHM111516,0,0,0,0,0,0,0,0,0,0,0
MSHM111517,0,0,0,0,0,0,0,0,0,0,0
MSHM111518,0,0,0,0,0,0,0,0,0,0,0
MSHM111519,0,0,0,0,0,0,0,0,0,0,0
MSHM111520,0,0,0,0,0,0,0,0,0,0,0
MSHM111521,0,0,0,0,0,0,0,0,0,0,0
MSHM111522,0,0,0,0,0,0,0,0,0,0,0
MSHM111523,0,0,0,0,0,0,0,0,0,0,0
MSHM111524,0,0,0,0,0,0,0,0,0,0,0
MSHM111525,0,0,0,0,0,0,0,0,0,0,0
MSHM111526,0,0,0,0,0,0,0,0,0,0,0
MSHM111527,0,0,0,0,0,0,0,0,0,0,0
MSHM111528,0,0,0,0,0,0,0,0,0,0,0
MSHM111529,0,0,0,0,0,0,0,0,0,0,0
MSHM111530,0,0,0,0,0,0,0,0,0,0,0
MSHM111531,0,0,0,0,0,0,0,0,0,0,0
MSHM111532,0,0,0,0,0,0,0,0,0,0,0
MSHM111533,0,0,0,0,0,0,0,0,0,0,0
MSHM111534,0,0,0,0,0,0,0,0,0,0,0
MSHM111535,0,0,0,0,0,0,0,0,0,0,0
MSHM111536,0,0,0,0,0,0,0,0,0,0,0
MSHM111537,0,0,0,0,0,0,0,0,0,0,0
MSHM111538,0,0,0,0,0,0,0,0,0,0,0
MSHM111539,0,0,0,0,0,0,0,0,0,0,0
MSHM111540,0,0,0,0,0,0,0,0,0,0,0
MSHM111541,0,0,0,0,0,0,0,0,0,0,0
MSHM111542,0,0,0,0,0,0,0,0,0,0,0
MSHM111543,0,0,0,0,0,0,0,0,0,0,0
MSHM111544,0,0,0,0,0,0,0,0,0,0,0
MSHM111545,0,0,0,0,0,0,0,0,0,0,0
MSHM111546,0,0,0,0,0,0,0,0,0,0,0
MSHM111547,0,0,0,0,0,0,0,0,0,0,0
MSHM111548,0,0,0,0,0,0,0,0,0,0,0
MSHM111549,0,0,0,0,0,0,0,0,0,0,0
MSHM111550,0,0,0,0,0,0,0,0,0,0,0
MSHM111551,0,0,0,0,0,0,0,0,0,0,0
MSHM111552,0,0,0,0,0,0,0,0,0,0,0
MSHM111553,0,0,0,0,0,0,0,0,0,0,0
MSHM111554,0,0,0,0,0,0,0,0,0,0,0
MSHM111555,0,0,0,0,0,0,0,0,0,0,0
MSHM111556,0,0,0,0,0,0,0,0,0,0,0
MSHM111557,0,0,0,0,0,0,0,0,0,0,0
MSHM111558,0,0,0,0,0,0,0,0,0,0,0
MSHM111559,0,0,0,0,0,0,0,0,0,0,0
MSHM111560,0,0,0,0,0,0,0,0,0,0,0
MSHM111561,0,0,0,0,0,0,0,0,0,0,0
MSHM111562,0,0,0,0,0,0,0,0,0,0,0
MSHM111563,0,0,0,0,0,0,0,0,0,0,0
MSHM111564,0,0,0,0,0,0,0,0,0,0,0
MSHM111565,0,0,0,0,0,0,0,0,0,0,0
MSHM111566,0,0,0,0,0,0,0,0,0,0,0
MSHM111567,0,0,0,0,0,0,0,0,0,0,0
MSHM111568,0,0,0,0,0,0,0,0,0,0,0
MSHM111569,0,0,0,0,0,0,0,0,0,0,0
MSHM111570,0,0,0,0,0,0,0,0,0,0,0
MSHM111571,0,0,0,0,0,0,0,0,0,0,0
MSHM111572,0,0,0,0,0,0,0,0,0,0,0
MSHM111573,0,0,0,0,0,0,0,0,0,0,0
MSHM111574,0,0,0,0,0,0,0,0,0,0,0
MSHM111575,0,0,0,0,0,0,0,0,0,0,0
MSHM111576,0,0,0,0,0,0,0,0,0,0,0
MSHM111577,0,0,0,0,0,0,0,0,0,0,0
MSHM111578,0,0,0,0,0,0,0,0,0,0,0
MSHM111579,0,0,0,0,0,0,0,0,0,0,0
MSHM111580,0,0,0,0,0,0,0,0,0,0,0
MSHM111581,0,0,0,0,0,0,0,1,0,0,0
MSHM111582,0,0,0,0,0,0,0,0,0,0,0
MSHM111583,0,0,0,0,0,0,0,0,0,0,0
MSHM111584,0,0,0,0,0,0,0,0,0,0,0
MSHM111585,0,0,0,0,0,0,0,0,0,0,0
MSHM111586,0,0,0,0,0,0,0,0,0,0,0
MSHM111587,0,0,0,0,0,0,0,1,0,0,0
MSHM111588,0,0,0,0,0,0,0,0,0,0,0
MSHM111589,0,0,0,0,0,0,0,0,0,0,0
MSHM111590,0,0,0,0,0,0,0,0,0,0,0
MSHM111591,0,0,0,0,0,0,0,1,0,0,0
MSHM111592,0,0,0,0,0,0,0,1,0,0,0
MSHM111593,0,0,0,0,0,0,0,1,0,0,0
MSHM111594,0,0,0,0,0,0,0,0,0,0,0
MSHM111595,0,0,0,0,0,0,0,0,0,0,0
MSHM111596,0,0,0,0,0,0,0,0,0,0,0
MSHM111597,0,0,0,0,0,0,0,0,0,0,0
MSHM111598,0,0,0,0,0,0,0,0,0,0,0
MSHM111599,0,0,0,0,0,0,0,0,0,0,0
MSHM111600,0,0,0,0,0,0,0,1,0,0,0
MSHM111601,0,0,0,0,0,0,0,0,0,0,0
MSHM111602,0,0,0,0,0,0,0,0,0,0,0
MSHM111603,0,0,0,0,0,0,0,0,0,0,0
MSHM111604,0,0,0,0,0,0,0,0,0,0,0
MSHM111605,0,0,0,0,0,0,0,0,0,0,0
MSHM111606,0,0,0,0,0,0,0,0,0,0,0
MSHM111607,0,0,0,0,0,0,0,0,0,0,0
MSHM111608,0,0,0,0,0,0,0,0,0,0,0
MSHM111609,0,0,0,0,0,0,0,0,0,0,0
MSHM111610,0,0,0,0,0,0,0,0,0,0,0
MSHM111611,0,0,0,0,0,0,0,0,0,0,0
MSHM111612,0,0,0,0,0,0,0,0,0,0,0
MSHM111613,0,0,0,0,0,0,0,0,0,0,0
MSHM111614,0,0,0,0,0,0,0,0,0,0,0
MSHM111615,0,0,0,0,0,0,0,0,0,0,0
MSHM111616,0,0,0,0,0,0,0,0,0,0,0
MSHM111617,0,0,0,0,0,0,0,0,0,0,0
MSHM111618,0,0,0,0,0,0,0,0,0,0,0
MSHM111619,0,0,0,0,0,0,0,0,0,0,0
MSHM111620,0,0,0,0,0,0,0,0,0,0,0
MSHM111621,0,0,0,0,0,0,0,0,0,0,0
MSHM111622,0,0,0,0,0,0,0,0,0,0,0
MSHM111623,0,0,0,0,0,0,0,0,0,0,0
MSHM111624,0,0,0,0,0,0,0,0,0,0,0
MSHM111625,0,0,0,0,0,0,0,0,0,0,0
MSHM111626,0,0,0,0,0,0,0,0,0,0,0
MSHM111627,0,0,0,0,0,0,0,0,0,0,0
MSHM111628,0,0,0,0,0,0,0,0,0,0,0
MSHM111629,0,0,0,0,0,0,0,0,0,0,0
MSHM111630,0,0,0,0,0,0,0,0,0,0,0
MSHM111631,0,0,0,0,0,0,0,0,0,0,0
MSHM111632,0,0,0,0,0,0,0,0,0,0,0
MSHM111633,0,0,0,0,0,0,0,0,0,0,0
MSHM111634,0,0,0,0,0,0,0,0,0,0,0
MSHM111635,0,0,0,0,0,0,0,0,0,0,0
MSHM111636,0,0,0,0,0,0,0,0,0,0,0
MSHM111637,0,0,0,0,0,0,0,0,0,0,0
MSHM111638,0,0,0,0,0,0,0,0,0,0,0
MSHM111639,0,0,0,0,0,0,0,0,0,0,0
MSHM111640,0,0,0,0,0,0,0,0,0,0,0
MSHM111641,0,0,0,0,0,0,0,0,0,0,0
MSHM111642,0,0,0,0,0,0,0,0,0,0,0
MSHM111643,0,0,0,0,0,0,0,0,0,0,0
MSHM111644,0,0,0,0,0,0,0,0,0,0,0
MSHM111645,0,0,0,0,0,0,0,0,0,0,0
MSHM111646,0,0,0,0,0,0,0,0,0,0,0
MSHM111647,0,0,0,0,0,0,0,0,0,0,0
MSHM111648,0,0,0,0,0,0,0,0,0,0,0
MSHM111649,0,0,0,0,0,0,0,0,0,0,0
MSHM111650,0,0,0,0,0,0,0,0,0,0,0
MSHM111651,0,0,0,0,0,0,0,0,0,0,0
MSHM111652,0,0,0,0,0,0,0,0,0,0,0
MSHM111653,0,0,0,0,0,0,0,0,0,0,0
MSHM111654,0,0,0,0,0,0,0,0,0,0,0
MSHM111655,0,0,0,0,0,0,0,0,0,0,0
MSHM111656,0,0,0,0,0,0,0,0,0,0,0
MSHM111657,0,0,0,0,0,0,0,0,0,0,0
MSHM111658,0,0,0,0,0,0,0,0,0,0,0
MSHM111659,0,0,0,0,0,0,0,0,0,0,0
MSHM111660,0,0,0,0,0,0,0,0,0,0,0
MSHM111661,0,0,0,0,0,0,0,0,0,0,0
MSHM111662,0,0,0,0,0,0,0,0,0,0,0
MSHM111663,0,0,0,0,0,0,0,0,0,0,0
MSHM111664,0,0,0,0,0,0,0,0,0,0,0
MSHM111665,0,0,0,0,0,0,0,0,0,0,0
MSHM111666,0,0,0,0,0,0,0,0,0,0,0
MSHM111667,0,0,0,0,0,0,0,0,0,0,0
MSHM111668,0,0,0,0,0,0,0,0,0,0,0
MSHM111669,0,0,0,0,0,0,0,0,0,0,0
MSHM111670,0,0,0,0,0,0,0,0,0,0,0
MSHM111671,0,0,0,0,0,0,0,0,0,0,0
MSHM111672,0,0,0,0,0,0,0,0,0,0,0
MSHM111673,0,0,0,0,0,0,0,0,0,0,0
MSHM111674,0,0,0,0,0,0,0,0,0,0,0
MSHM111675,0,0,0,0,0,0,0,0,0,0,0
MSHM111676,0,0,0,0,0,0,0,0,0,0,0
MSHM111677,0,0,0,0,0,0,0,0,0,0,0
MSHM111678,0,0,0,0,0,0,0,0,0,0,0
MSHM111679,0,0,0,0,0,0,0,0,0,0,0
MSHM111680,0,0,0,0,0,0,0,0,0,0,0
MSHM111681,0,0,0,0,0,0,0,0,0,0,0
MSHM111682,0,0,0,0,0,0,0,0,0,0,0
MSHM111683,0,0,0,0,0,0,0,0,0,0,0
MSHM111684,0,0,0,0,0,0,0,0,0,0,0
MSHM111685,0,0,0,0,0,0,0,0,0,0,0
MSHM111686,0,0,0,0,0,0,0,0,0,0,0
MSHM111687,0,0,0,0,0,0,0,0,0,0,0
MSHM111688,0,0,0,0,0,0,0,0,0,0,0
MSHM111689,0,0,0,0,0,0,0,0,0,0,0
MSHM111690,0,0,0,0,0,0,0,0,0,0,0
MSHM111691,0,0,0,0,0,0,0,0,0,0,0
MSHM111692,0,0,0,0,0,0,0,0,0,0,0
