"","SITE","SOIL","TIME","HOST","TISSUE","TEMP","MEDIA","season","IR"
"MSHM17939","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",30,"PDA","summer",2
"MSHM17940","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",30,"PDA","summer",0
"MSHM17941","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",23,"PDA+Plant","summer",2
"MSHM17942","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",23,"PDA+Plant","summer",2
"MSHM17943","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",23,"PDA+Plant","summer",8
"MSHM17944","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",23,"PDA+Plant","summer",2
"MSHM17945","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",23,"PDA+Plant","summer",9
"MSHM17946","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",23,"PDA+Plant","summer",6
"MSHM17947","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",30,"PDA+Plant","summer",2
"MSHM17948","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",30,"PDA+Plant","summer",2
"MSHM17949","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",30,"PDA+Plant","summer",3
"MSHM17950","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",30,"PDA+Plant","summer",1
"MSHM17951","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",30,"PDA+Plant","summer",1
"MSHM17952","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",30,"PDA+Plant","summer",5
"MSHM17953","Hoze Soltan Lake",NA,"S2017","S.rosm","Leaf",23,"PDA","summer",7
"MSHM17954","Hoze Soltan Lake",NA,"S2017","S.rosm","Leaf",23,"PDA","summer",1
"MSHM17955","Hoze Soltan Lake",NA,"S2017","S.rosm","Leaf",23,"PDA","summer",2
"MSHM17956","Hoze Soltan Lake",NA,"S2017","S.rosm","Leaf",30,"PDA","summer",4
"MSHM17957","Hoze Soltan Lake",NA,"S2017","S.rosm","Leaf",30,"PDA","summer",2
"MSHM17958","Hoze Soltan Lake",NA,"S2017","S.rosm","Leaf",30,"PDA","summer",2
"MSHM17959","Hoze Soltan Lake",NA,"S2017","S.rosm","Leaf",23,"PDA+Plant","summer",3
"MSHM17960","Hoze Soltan Lake",NA,"S2017","S.rosm","Leaf",23,"PDA+Plant","summer",0
"MSHM17961","Hoze Soltan Lake",NA,"S2017","S.rosm","Leaf",23,"PDA+Plant","summer",2
"MSHM17962","Hoze Soltan Lake",NA,"S2017","S.rosm","Leaf",30,"PDA+Plant","summer",3
"MSHM17963","Hoze Soltan Lake",NA,"S2017","S.rosm","Leaf",30,"PDA+Plant","summer",3
"MSHM17964","Hoze Soltan Lake",NA,"S2017","S.rosm","Leaf",30,"PDA+Plant","summer",0
"MSHM17965","Hoze Soltan Lake",NA,"S2017","S.rosm","Branch",23,"PDA","summer",8
"MSHM17966","Hoze Soltan Lake",NA,"S2017","S.rosm","Branch",23,"PDA","summer",4
"MSHM17967","Hoze Soltan Lake",NA,"S2017","S.rosm","Branch",23,"PDA","summer",5
"MSHM17968","Hoze Soltan Lake",NA,"S2017","S.rosm","Branch",30,"PDA","summer",4
"MSHM17969","Hoze Soltan Lake",NA,"S2017","S.rosm","Branch",30,"PDA","summer",3
"MSHM17970","Hoze Soltan Lake",NA,"S2017","S.rosm","Branch",30,"PDA","summer",0
"MSHM17971","Hoze Soltan Lake",NA,"S2017","S.rosm","Branch",23,"PDA+Plant","summer",3
"MSHM17972","Hoze Soltan Lake",NA,"S2017","S.rosm","Branch",23,"PDA+Plant","summer",2
"MSHM17973","Hoze Soltan Lake",NA,"S2017","S.rosm","Branch",23,"PDA+Plant","summer",1
"MSHM17974","Hoze Soltan Lake",NA,"S2017","S.rosm","Branch",30,"PDA+Plant","summer",4
"MSHM17975","Hoze Soltan Lake",NA,"S2017","S.rosm","Branch",30,"PDA+Plant","summer",2
"MSHM17976","Hoze Soltan Lake",NA,"S2017","S.rosm","Branch",30,"PDA+Plant","summer",2
"MSHM17977","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",23,"PDA","summer",4
"MSHM17978","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",23,"PDA","summer",2
"MSHM17979","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",23,"PDA","summer",6
"MSHM17980","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",23,"PDA","summer",5
"MSHM17981","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",23,"PDA","summer",2
"MSHM17982","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",23,"PDA","summer",8
"MSHM17983","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",30,"PDA","summer",0
"MSHM17984","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",30,"PDA","summer",1
"MSHM17985","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",30,"PDA","summer",1
"MSHM17986","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",30,"PDA","summer",1
"MSHM17987","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",30,"PDA","summer",2
"MSHM17988","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",30,"PDA","summer",0
"MSHM17989","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",23,"PDA+Plant","summer",3
"MSHM17990","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",23,"PDA+Plant","summer",5
"MSHM17991","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",23,"PDA+Plant","summer",5
"MSHM17992","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",23,"PDA+Plant","summer",3
"MSHM17993","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",23,"PDA+Plant","summer",7
"MSHM17994","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",23,"PDA+Plant","summer",10
"MSHM17995","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",30,"PDA+Plant","summer",0
"MSHM17996","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",30,"PDA+Plant","summer",3
"MSHM17997","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",30,"PDA+Plant","summer",0
"MSHM17998","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",30,"PDA+Plant","summer",1
"MSHM17999","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",30,"PDA+Plant","summer",3
"MSHM18000","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",30,"PDA+Plant","summer",1
"MSHM18001","Hoze Soltan Lake",NA,"S2017","S.rosm","Leaf",23,"PDA","summer",3
"MSHM18002","Hoze Soltan Lake",NA,"S2017","S.rosm","Leaf",23,"PDA","summer",6
"MSHM18003","Hoze Soltan Lake",NA,"S2017","S.rosm","Leaf",23,"PDA","summer",7
"MSHM18004","Hoze Soltan Lake",NA,"S2017","S.rosm","Leaf",30,"PDA","summer",5
"MSHM18005","Hoze Soltan Lake",NA,"S2017","S.rosm","Leaf",30,"PDA","summer",2
"MSHM18006","Hoze Soltan Lake",NA,"S2017","S.rosm","Leaf",30,"PDA","summer",3
"MSHM18007","Hoze Soltan Lake",NA,"S2017","S.rosm","Leaf",23,"PDA+Plant","summer",1
"MSHM18008","Hoze Soltan Lake",NA,"S2017","S.rosm","Leaf",23,"PDA+Plant","summer",5
"MSHM18009","Hoze Soltan Lake",NA,"S2017","S.rosm","Leaf",23,"PDA+Plant","summer",4
"MSHM18010","Hoze Soltan Lake",NA,"S2017","S.rosm","Leaf",30,"PDA+Plant","summer",4
"MSHM18011","Hoze Soltan Lake",NA,"S2017","S.rosm","Leaf",30,"PDA+Plant","summer",5
"MSHM18012","Hoze Soltan Lake",NA,"S2017","S.rosm","Leaf",30,"PDA+Plant","summer",2
"MSHM18013","Hoze Soltan Lake",NA,"S2017","S.rosm","Branch",23,"PDA","summer",5
"MSHM18014","Hoze Soltan Lake",NA,"S2017","S.rosm","Branch",23,"PDA","summer",5
"MSHM18015","Hoze Soltan Lake",NA,"S2017","S.rosm","Branch",23,"PDA","summer",7
"MSHM18016","Hoze Soltan Lake",NA,"S2017","S.rosm","Branch",30,"PDA","summer",3
"MSHM18017","Hoze Soltan Lake",NA,"S2017","S.rosm","Branch",30,"PDA","summer",2
"MSHM18018","Hoze Soltan Lake",NA,"S2017","S.rosm","Branch",30,"PDA","summer",3
"MSHM18019","Hoze Soltan Lake",NA,"S2017","S.rosm","Branch",23,"PDA+Plant","summer",6
"MSHM18020","Hoze Soltan Lake",NA,"S2017","S.rosm","Branch",23,"PDA+Plant","summer",0
"MSHM18021","Hoze Soltan Lake",NA,"S2017","S.rosm","Branch",23,"PDA+Plant","summer",0
"MSHM18022","Hoze Soltan Lake",NA,"S2017","S.rosm","Branch",30,"PDA+Plant","summer",2
"MSHM18023","Hoze Soltan Lake",NA,"S2017","S.rosm","Branch",30,"PDA+Plant","summer",3
"MSHM18024","Hoze Soltan Lake",NA,"S2017","S.rosm","Branch",30,"PDA+Plant","summer",0
"MSHM18025","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",23,"PDA","summer",4
"MSHM18026","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",23,"PDA","summer",9
"MSHM18027","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",23,"PDA","summer",4
"MSHM18028","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",23,"PDA","summer",4
"MSHM18029","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",23,"PDA","summer",9
"MSHM18030","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",23,"PDA","summer",3
"MSHM18031","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",30,"PDA","summer",5
"MSHM18032","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",30,"PDA","summer",0
"MSHM18033","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",30,"PDA","summer",0
"MSHM18034","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",30,"PDA","summer",3
"MSHM18035","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",30,"PDA","summer",0
"MSHM18036","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",30,"PDA","summer",1
"MSHM18037","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",23,"PDA+Plant","summer",4
"MSHM18038","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",23,"PDA+Plant","summer",5
"MSHM18039","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",23,"PDA+Plant","summer",8
"MSHM18040","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",23,"PDA+Plant","summer",6
"MSHM18041","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",23,"PDA+Plant","summer",5
"MSHM18042","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",23,"PDA+Plant","summer",10
"MSHM18043","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",30,"PDA+Plant","summer",1
"MSHM18044","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",30,"PDA+Plant","summer",0
"MSHM18045","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",30,"PDA+Plant","summer",2
"MSHM18046","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",30,"PDA+Plant","summer",0
"MSHM18047","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",30,"PDA+Plant","summer",1
"MSHM18048","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",30,"PDA+Plant","summer",4
"MSHM18049","Hoze Soltan Lake",NA,"S2017","S.rosm","Leaf",23,"PDA","summer",8
"MSHM18050","Hoze Soltan Lake",NA,"S2017","S.rosm","Leaf",23,"PDA","summer",3
"MSHM18051","Hoze Soltan Lake",NA,"S2017","S.rosm","Leaf",23,"PDA","summer",5
"MSHM18052","Hoze Soltan Lake",NA,"S2017","S.rosm","Leaf",30,"PDA","summer",2
"MSHM18053","Hoze Soltan Lake",NA,"S2017","S.rosm","Leaf",30,"PDA","summer",1
"MSHM18054","Hoze Soltan Lake",NA,"S2017","S.rosm","Leaf",30,"PDA","summer",4
"MSHM18055","Hoze Soltan Lake",NA,"S2017","S.rosm","Leaf",23,"PDA+Plant","summer",2
"MSHM18056","Hoze Soltan Lake",NA,"S2017","S.rosm","Leaf",23,"PDA+Plant","summer",2
"MSHM18057","Hoze Soltan Lake",NA,"S2017","S.rosm","Leaf",23,"PDA+Plant","summer",5
"MSHM18058","Hoze Soltan Lake",NA,"S2017","S.rosm","Leaf",30,"PDA+Plant","summer",1
"MSHM18059","Hoze Soltan Lake",NA,"S2017","S.rosm","Leaf",30,"PDA+Plant","summer",5
"MSHM18060","Hoze Soltan Lake",NA,"S2017","S.rosm","Leaf",30,"PDA+Plant","summer",2
"MSHM18061","Hoze Soltan Lake",NA,"S2017","S.rosm","Branch",23,"PDA","summer",2
"MSHM18062","Hoze Soltan Lake",NA,"S2017","S.rosm","Branch",23,"PDA","summer",8
"MSHM18063","Hoze Soltan Lake",NA,"S2017","S.rosm","Branch",23,"PDA","summer",6
"MSHM18064","Hoze Soltan Lake",NA,"S2017","S.rosm","Branch",30,"PDA","summer",3
"MSHM18065","Hoze Soltan Lake",NA,"S2017","S.rosm","Branch",30,"PDA","summer",6
"MSHM18066","Hoze Soltan Lake",NA,"S2017","S.rosm","Branch",30,"PDA","summer",5
"MSHM18067","Hoze Soltan Lake",NA,"S2017","S.rosm","Branch",23,"PDA+Plant","summer",4
"MSHM18068","Hoze Soltan Lake",NA,"S2017","S.rosm","Branch",23,"PDA+Plant","summer",3
"MSHM18069","Hoze Soltan Lake",NA,"S2017","S.rosm","Branch",23,"PDA+Plant","summer",3
"MSHM18070","Hoze Soltan Lake",NA,"S2017","S.rosm","Branch",30,"PDA+Plant","summer",3
"MSHM18071","Hoze Soltan Lake",NA,"S2017","S.rosm","Branch",30,"PDA+Plant","summer",2
"MSHM18072","Hoze Soltan Lake",NA,"S2017","S.rosm","Branch",30,"PDA+Plant","summer",2
"MSHM18073","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",23,"PDA","summer",5
"MSHM18074","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",23,"PDA","summer",8
"MSHM18075","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",23,"PDA","summer",10
"MSHM18076","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",23,"PDA","summer",5
"MSHM18077","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",23,"PDA","summer",5
"MSHM18078","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",23,"PDA","summer",5
"MSHM18079","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",30,"PDA","summer",2
"MSHM18080","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",30,"PDA","summer",0
"MSHM18081","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",30,"PDA","summer",1
"MSHM18082","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",30,"PDA","summer",2
"MSHM18083","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",30,"PDA","summer",2
"MSHM18084","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",30,"PDA","summer",1
"MSHM18085","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",23,"PDA+Plant","summer",4
"MSHM18086","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",23,"PDA+Plant","summer",6
"MSHM18087","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",23,"PDA+Plant","summer",1
"MSHM18088","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",23,"PDA+Plant","summer",7
"MSHM18089","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",23,"PDA+Plant","summer",8
"MSHM18090","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",23,"PDA+Plant","summer",4
"MSHM18091","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",30,"PDA+Plant","summer",0
"MSHM18092","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",30,"PDA+Plant","summer",2
"MSHM18093","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",30,"PDA+Plant","summer",2
"MSHM18094","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",30,"PDA+Plant","summer",1
"MSHM18095","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",30,"PDA+Plant","summer",1
"MSHM18096","Hoze Soltan Lake",NA,"S2017","S.rosm","Root",30,"PDA+Plant","summer",7
"MSHM20113","Rig-Boland Desert",NA,"S2017","T.hisp","Leaf",23,"PDA","summer",0
"MSHM20114","Rig-Boland Desert",NA,"S2017","T.hisp","Leaf",23,"PDA","summer",0
"MSHM20115","Rig-Boland Desert",NA,"S2017","T.hisp","Leaf",23,"PDA","summer",0
"MSHM20116","Rig-Boland Desert",NA,"S2017","T.hisp","Leaf",30,"PDA","summer",0
"MSHM20117","Rig-Boland Desert",NA,"S2017","T.hisp","Leaf",30,"PDA","summer",0
"MSHM20118","Rig-Boland Desert",NA,"S2017","T.hisp","Leaf",30,"PDA","summer",0
"MSHM20119","Rig-Boland Desert",NA,"S2017","T.hisp","Leaf",23,"PDA+Plant","summer",0
"MSHM20120","Rig-Boland Desert",NA,"S2017","T.hisp","Leaf",23,"PDA+Plant","summer",0
"MSHM20121","Rig-Boland Desert",NA,"S2017","T.hisp","Leaf",23,"PDA+Plant","summer",0
"MSHM20122","Rig-Boland Desert",NA,"S2017","T.hisp","Leaf",30,"PDA+Plant","summer",0
"MSHM20123","Rig-Boland Desert",NA,"S2017","T.hisp","Leaf",30,"PDA+Plant","summer",0
"MSHM20124","Rig-Boland Desert",NA,"S2017","T.hisp","Leaf",30,"PDA+Plant","summer",0
"MSHM20125","Rig-Boland Desert",NA,"S2017","T.hisp","Branch",23,"PDA","summer",0
"MSHM20126","Rig-Boland Desert",NA,"S2017","T.hisp","Branch",23,"PDA","summer",0
"MSHM20127","Rig-Boland Desert",NA,"S2017","T.hisp","Branch",23,"PDA","summer",0
"MSHM20128","Rig-Boland Desert",NA,"S2017","T.hisp","Branch",30,"PDA","summer",0
"MSHM20129","Rig-Boland Desert",NA,"S2017","T.hisp","Branch",30,"PDA","summer",0
"MSHM20130","Rig-Boland Desert",NA,"S2017","T.hisp","Branch",30,"PDA","summer",0
"MSHM20131","Rig-Boland Desert",NA,"S2017","T.hisp","Branch",23,"PDA+Plant","summer",1
"MSHM20132","Rig-Boland Desert",NA,"S2017","T.hisp","Branch",23,"PDA+Plant","summer",3
"MSHM20133","Rig-Boland Desert",NA,"S2017","T.hisp","Branch",23,"PDA+Plant","summer",0
"MSHM20134","Rig-Boland Desert",NA,"S2017","T.hisp","Branch",30,"PDA+Plant","summer",1
"MSHM20135","Rig-Boland Desert",NA,"S2017","T.hisp","Branch",30,"PDA+Plant","summer",2
"MSHM20136","Rig-Boland Desert",NA,"S2017","T.hisp","Branch",30,"PDA+Plant","summer",2
"MSHM20137","Rig-Boland Desert",NA,"S2017","T.hisp","Root",23,"PDA","summer",1
"MSHM20138","Rig-Boland Desert",NA,"S2017","T.hisp","Root",23,"PDA","summer",0
"MSHM20139","Rig-Boland Desert",NA,"S2017","T.hisp","Root",23,"PDA","summer",0
"MSHM20140","Rig-Boland Desert",NA,"S2017","T.hisp","Root",23,"PDA","summer",2
"MSHM20141","Rig-Boland Desert",NA,"S2017","T.hisp","Root",23,"PDA","summer",2
"MSHM20142","Rig-Boland Desert",NA,"S2017","T.hisp","Root",23,"PDA","summer",0
"MSHM20143","Rig-Boland Desert",NA,"S2017","T.hisp","Root",30,"PDA","summer",0
"MSHM20144","Rig-Boland Desert",NA,"S2017","T.hisp","Root",30,"PDA","summer",0
"MSHM20145","Rig-Boland Desert",NA,"S2017","T.hisp","Root",30,"PDA","summer",2
"MSHM20146","Rig-Boland Desert",NA,"S2017","T.hisp","Root",30,"PDA","summer",3
"MSHM20147","Rig-Boland Desert",NA,"S2017","T.hisp","Root",30,"PDA","summer",0
"MSHM20148","Rig-Boland Desert",NA,"S2017","T.hisp","Root",30,"PDA","summer",0
"MSHM20149","Rig-Boland Desert",NA,"S2017","T.hisp","Root",23,"PDA+Plant","summer",0
"MSHM20150","Rig-Boland Desert",NA,"S2017","T.hisp","Root",23,"PDA+Plant","summer",0
"MSHM20151","Rig-Boland Desert",NA,"S2017","T.hisp","Root",23,"PDA+Plant","summer",3
"MSHM20152","Rig-Boland Desert",NA,"S2017","T.hisp","Root",23,"PDA+Plant","summer",0
"MSHM20153","Rig-Boland Desert",NA,"S2017","T.hisp","Root",23,"PDA+Plant","summer",0
"MSHM20154","Rig-Boland Desert",NA,"S2017","T.hisp","Root",23,"PDA+Plant","summer",0
"MSHM20155","Rig-Boland Desert",NA,"S2017","T.hisp","Root",30,"PDA+Plant","summer",0
"MSHM20156","Rig-Boland Desert",NA,"S2017","T.hisp","Root",30,"PDA+Plant","summer",2
"MSHM20157","Rig-Boland Desert",NA,"S2017","T.hisp","Root",30,"PDA+Plant","summer",3
"MSHM20158","Rig-Boland Desert",NA,"S2017","T.hisp","Root",30,"PDA+Plant","summer",0
"MSHM20159","Rig-Boland Desert",NA,"S2017","T.hisp","Root",30,"PDA+Plant","summer",0
"MSHM20160","Rig-Boland Desert",NA,"S2017","T.hisp","Root",30,"PDA+Plant","summer",0
"MSHM20161","Rig-Boland Desert",NA,"S2017","T.hisp","Leaf",23,"PDA","summer",0
"MSHM20162","Rig-Boland Desert",NA,"S2017","T.hisp","Leaf",23,"PDA","summer",0
"MSHM20163","Rig-Boland Desert",NA,"S2017","T.hisp","Leaf",23,"PDA","summer",0
"MSHM20164","Rig-Boland Desert",NA,"S2017","T.hisp","Leaf",30,"PDA","summer",0
"MSHM20165","Rig-Boland Desert",NA,"S2017","T.hisp","Leaf",30,"PDA","summer",0
"MSHM20166","Rig-Boland Desert",NA,"S2017","T.hisp","Leaf",30,"PDA","summer",0
"MSHM20167","Rig-Boland Desert",NA,"S2017","T.hisp","Leaf",23,"PDA+Plant","summer",0
"MSHM20168","Rig-Boland Desert",NA,"S2017","T.hisp","Leaf",23,"PDA+Plant","summer",0
"MSHM20169","Rig-Boland Desert",NA,"S2017","T.hisp","Leaf",23,"PDA+Plant","summer",0
"MSHM20170","Rig-Boland Desert",NA,"S2017","T.hisp","Leaf",30,"PDA+Plant","summer",0
"MSHM20171","Rig-Boland Desert",NA,"S2017","T.hisp","Leaf",30,"PDA+Plant","summer",0
"MSHM20172","Rig-Boland Desert",NA,"S2017","T.hisp","Leaf",30,"PDA+Plant","summer",0
"MSHM20173","Rig-Boland Desert",NA,"S2017","T.hisp","Branch",23,"PDA","summer",0
"MSHM20174","Rig-Boland Desert",NA,"S2017","T.hisp","Branch",23,"PDA","summer",0
"MSHM20175","Rig-Boland Desert",NA,"S2017","T.hisp","Branch",23,"PDA","summer",0
"MSHM20176","Rig-Boland Desert",NA,"S2017","T.hisp","Branch",30,"PDA","summer",0
"MSHM20177","Rig-Boland Desert",NA,"S2017","T.hisp","Branch",30,"PDA","summer",0
"MSHM20178","Rig-Boland Desert",NA,"S2017","T.hisp","Branch",30,"PDA","summer",0
"MSHM20179","Rig-Boland Desert",NA,"S2017","T.hisp","Branch",23,"PDA+Plant","summer",0
"MSHM20180","Rig-Boland Desert",NA,"S2017","T.hisp","Branch",23,"PDA+Plant","summer",2
"MSHM20181","Rig-Boland Desert",NA,"S2017","T.hisp","Branch",23,"PDA+Plant","summer",3
"MSHM20182","Rig-Boland Desert",NA,"S2017","T.hisp","Branch",30,"PDA+Plant","summer",2
"MSHM20183","Rig-Boland Desert",NA,"S2017","T.hisp","Branch",30,"PDA+Plant","summer",4
"MSHM20184","Rig-Boland Desert",NA,"S2017","T.hisp","Branch",30,"PDA+Plant","summer",3
"MSHM20185","Rig-Boland Desert",NA,"S2017","T.hisp","Root",23,"PDA","summer",1
"MSHM20186","Rig-Boland Desert",NA,"S2017","T.hisp","Root",23,"PDA","summer",0
"MSHM20187","Rig-Boland Desert",NA,"S2017","T.hisp","Root",23,"PDA","summer",1
"MSHM20188","Rig-Boland Desert",NA,"S2017","T.hisp","Root",23,"PDA","summer",3
"MSHM20189","Rig-Boland Desert",NA,"S2017","T.hisp","Root",23,"PDA","summer",0
"MSHM20190","Rig-Boland Desert",NA,"S2017","T.hisp","Root",23,"PDA","summer",0
"MSHM20191","Rig-Boland Desert",NA,"S2017","T.hisp","Root",30,"PDA","summer",0
"MSHM20192","Rig-Boland Desert",NA,"S2017","T.hisp","Root",30,"PDA","summer",2
"MSHM20193","Rig-Boland Desert",NA,"S2017","T.hisp","Root",30,"PDA","summer",1
"MSHM20194","Rig-Boland Desert",NA,"S2017","T.hisp","Root",30,"PDA","summer",1
"MSHM20195","Rig-Boland Desert",NA,"S2017","T.hisp","Root",30,"PDA","summer",0
"MSHM20196","Rig-Boland Desert",NA,"S2017","T.hisp","Root",30,"PDA","summer",0
"MSHM20197","Rig-Boland Desert",NA,"S2017","T.hisp","Root",23,"PDA+Plant","summer",1
"MSHM20198","Rig-Boland Desert",NA,"S2017","T.hisp","Root",23,"PDA+Plant","summer",1
"MSHM20199","Rig-Boland Desert",NA,"S2017","T.hisp","Root",23,"PDA+Plant","summer",0
"MSHM20200","Rig-Boland Desert",NA,"S2017","T.hisp","Root",23,"PDA+Plant","summer",0
"MSHM20201","Rig-Boland Desert",NA,"S2017","T.hisp","Root",23,"PDA+Plant","summer",0
"MSHM20202","Rig-Boland Desert",NA,"S2017","T.hisp","Root",23,"PDA+Plant","summer",1
"MSHM20203","Rig-Boland Desert",NA,"S2017","T.hisp","Root",30,"PDA+Plant","summer",3
"MSHM20204","Rig-Boland Desert",NA,"S2017","T.hisp","Root",30,"PDA+Plant","summer",0
"MSHM20205","Rig-Boland Desert",NA,"S2017","T.hisp","Root",30,"PDA+Plant","summer",0
"MSHM20206","Rig-Boland Desert",NA,"S2017","T.hisp","Root",30,"PDA+Plant","summer",0
"MSHM20207","Rig-Boland Desert",NA,"S2017","T.hisp","Root",30,"PDA+Plant","summer",0
"MSHM20208","Rig-Boland Desert",NA,"S2017","T.hisp","Root",30,"PDA+Plant","summer",2
"MSHM20209","Rig-Boland Desert",NA,"S2017","T.hisp","Leaf",23,"PDA","summer",0
"MSHM20210","Rig-Boland Desert",NA,"S2017","T.hisp","Leaf",23,"PDA","summer",0
"MSHM20211","Rig-Boland Desert",NA,"S2017","T.hisp","Leaf",23,"PDA","summer",0
"MSHM20212","Rig-Boland Desert",NA,"S2017","T.hisp","Leaf",30,"PDA","summer",0
"MSHM20213","Rig-Boland Desert",NA,"S2017","T.hisp","Leaf",30,"PDA","summer",0
"MSHM20214","Rig-Boland Desert",NA,"S2017","T.hisp","Leaf",30,"PDA","summer",0
"MSHM20215","Rig-Boland Desert",NA,"S2017","T.hisp","Leaf",23,"PDA+Plant","summer",0
"MSHM20216","Rig-Boland Desert",NA,"S2017","T.hisp","Leaf",23,"PDA+Plant","summer",0
"MSHM20217","Rig-Boland Desert",NA,"S2017","T.hisp","Leaf",23,"PDA+Plant","summer",0
"MSHM20218","Rig-Boland Desert",NA,"S2017","T.hisp","Leaf",30,"PDA+Plant","summer",0
"MSHM20219","Rig-Boland Desert",NA,"S2017","T.hisp","Leaf",30,"PDA+Plant","summer",0
"MSHM20220","Rig-Boland Desert",NA,"S2017","T.hisp","Leaf",30,"PDA+Plant","summer",0
"MSHM20221","Rig-Boland Desert",NA,"S2017","T.hisp","Branch",23,"PDA","summer",0
"MSHM20222","Rig-Boland Desert",NA,"S2017","T.hisp","Branch",23,"PDA","summer",0
"MSHM20223","Rig-Boland Desert",NA,"S2017","T.hisp","Branch",23,"PDA","summer",0
"MSHM20224","Rig-Boland Desert",NA,"S2017","T.hisp","Branch",30,"PDA","summer",0
"MSHM20225","Rig-Boland Desert",NA,"S2017","T.hisp","Branch",30,"PDA","summer",0
